Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
1021,4,0.607,3.642,3246.0,0.001118,0.9929309999999999,BBS5 DTD2 G6PC2 SCN2A,intrinsic apoptotic signaling pathway in response to osmotic stress|aminoacyl-tRNA metabolism involved in translational fidelity|regulation of translational fidelity|melanosome transport|pigment granule transport,0.0005825|0.002716|0.004072|0.004266|0.004459,1|1|1|1|1,2574|396.1|257.4|245.2|234
1022,10,0.6146,27.66,7340.0,0.003743,0.999933,COG2 DTL EPRS INTS7 NUP133 NVL RRP15 SDE2 TBCE URB2,gene expression|ncRNA metabolic process|ribosome biogenesis|ribosomal large subunit biogenesis|cellular macromolecule biosynthetic process,1.375e-05|7.517e-05|0.0004696|0.000562|0.0006023,0.2168|0.5929|1|1|1,6.595|15.93|18.61|57.21|6.222
1023,9,0.632,22.75,7141.0,0.003168,0.9998530000000001,CCNB1IP1 DTWD1 KIAA1257 KIF26B LYRM1 MAP3K7CL NIPSNAP3B SDR39U1 SLC25A36,pyrimidine nucleotide transport|pyrimidine nucleotide import into mitochondrion|ureteric bud invasion|metanephric renal vesicle formation|ureteric bud elongation,0.00131|0.00131|0.001746|0.002182|0.002618,1|1|1|1|1,1144|1144|762.8|572.1|457.7
1024,4,0.6152,3.6910000000000003,3432.0,0.001072,0.9929309999999999,ACTRT2 CBY3 DTWD2 HMHB1,positive regulation of interferon-gamma production|tRNA modification|regulation of interferon-gamma production|tRNA processing|RNA modification,0.01314|0.01756|0.021|0.02558|0.0328,1|1|1|1|1,76.85|57.21|47.67|39.01|30.29
1025,4,0.606,3.636,3349.0,0.001082,0.9929309999999999,ASIC4 DUS3L HDHD3 SSFA2,tRNA dihydrouridine synthesis|behavioral fear response|behavioral defense response|fear response|multicellular organismal response to stress,0.0008737|0.004073|0.004218|0.004654|0.009582,1|1|1|1|1,1373|254.3|245.2|221.5|105.6
1026,10,0.6109,27.49,6640.0,0.004111,0.999933,C1orf109 DHX33 MYBBP1A NOL9 PAK1IP1 POP5 RPP21 RPP40 SPATA5L1 WDR18,"ribosome biogenesis|ribonucleoprotein complex biogenesis|tRNA 5'-leader removal|tRNA 5'-end processing|RNA phosphodiester bond hydrolysis, endonucleolytic",3.704e-09|2.685e-08|4.594e-08|7.944e-08|7.998e-08,5.843e-05|0.0002118|0.0002416|0.0003133|0.0002523,37.22|26.57|475.3|386.2|92.56
1027,7,0.6507,13.66,4344.0,0.0031260000000000003,0.9992989999999999,LZTR1 NF1 PTPN11 SHOC2 SOS1 SPRED1 SPRED2,fibroblast growth factor receptor signaling pathway|cellular response to fibroblast growth factor stimulus|regulation of intracellular signal transduction|response to fibroblast growth factor|cellular response to growth factor stimulus,9.355e-09|3.296e-08|3.486e-08|4.041e-08|1.802e-07,0.0001476|0.00026|0.0001833|0.0001593|0.0005685,145.3|105.1|11.65|99.73|29.25
1028,4,0.6031,3.6189999999999998,3078.0,0.0011710000000000002,0.9929309999999999,CCNB1IP1 DUXA SLC25A40 ZNF286A,chiasma assembly|homologous chromosome pairing at meiosis|reciprocal meiotic recombination|reciprocal homologous recombination|homologous recombination,0.001359|0.01006|0.01102|0.01102|0.01141,1|1|1|1|1,858.1|101|91.94|91.94|88.77
1029,5,0.7092,7.0920000000000005,3822.0,0.001847,0.996692,DVL1 FZD5 LGR4 LRP5 WLS,canonical Wnt signaling pathway|cell-cell signaling by wnt|Wnt signaling pathway|cell surface receptor signaling pathway involved in cell-cell signaling|morphogenesis of an epithelium,8.031e-12|2.511e-11|2.511e-11|7.446e-11|2.42e-08,1.267e-07|1.981e-07|1.32e-07|2.936e-07|7.633e-05,204.3|59.01|59.01|49.15|39.91
1030,7,0.615,12.92,5341.0,0.0024059999999999997,0.9992989999999999,C6orf48 HLA-DMB MSH5 NUDT3 TAP1 TAP2 TNXB,antigen processing and presentation of endogenous peptide antigen via MHC class I|antigen processing and presentation of endogenous peptide antigen|antigen processing and presentation of endogenous antigen|antigen processing and presentation of peptide antigen|antigen processing and presentation,2.731e-08|3.689e-08|8.743e-08|2.775e-07|4.895e-07,0.0004308|0.0002909|0.0004597|0.001094|0.001544,519.2|464.5|339.5|60.98|52.77
1031,5,0.6151,6.151,4134.0,0.001482,0.996692,DYDC1 IFIT1B LIPM OPALIN SAMD8,ceramide phosphoethanolamine biosynthetic process|ceramide phosphoethanolamine metabolic process|sphingomyelin biosynthetic process|chromatin silencing at telomere|sphingomyelin metabolic process,0.000728|0.000728|0.00194|0.002425|0.003636,1|1|1|1|1,2060|2060|588.4|457.7|294.2
1032,12,0.6028,39.78,8123.0,0.00486,0.999986,CNIH1 GOSR2 MON2 RAB1A RAB1B SAR1A SEC23IP SEC31A SURF4 TM9SF3 TRAPPC12 TRAPPC13,Golgi vesicle transport|COPII-coated vesicle budding|endoplasmic reticulum to Golgi vesicle-mediated transport|vesicle budding from membrane|COPII vesicle coating,5.032e-16|5.999e-15|3.846e-14|7.883e-14|1.026e-12,7.938e-12|4.732e-11|2.022e-10|3.109e-10|3.237e-09,43.34|171.6|70.05|116.6|163.5
1033,8,0.6196,17.35,6352.0,0.0027170000000000002,0.9996790000000001,A2M C3AR1 CLEC4D CLEC6A DYRK4 GALNT8 KCNA5 KCNA6,regulation of innate immune response|export from cell|regulation of response to biotic stimulus|regulation of immune response|immune response-activating cell surface receptor signaling pathway,0.0001873|0.00033|0.0004488|0.0005327|0.0005588,1|1|1|1|1,24.75|10.34|18.34|9.121|17.01
1034,5,0.6486,6.486000000000001,4187.0,0.0015429999999999999,0.996692,DZIP1 MN1 RXFP2 SOHLH2 ZAR1L,germ cell development|oocyte differentiation|cellular process involved in reproduction in multicellular organism|oogenesis|gamete generation,1.951e-05|4.239e-05|4.988e-05|0.0001478|0.0003665,0.3077|0.3343|0.2623|0.5829|1,48.08|200.9|35.01|105.6|17.81
1035,9,0.6191,22.29,6775.0,0.0032700000000000003,0.9998530000000001,HIST1H2AD HLA-F OR14J1 OR2J3 PSORS1C2 TCF19 TRIM10 TRIM26 ZKSCAN4,negative regulation of viral entry into host cell|negative regulation of viral life cycle|regulation of viral entry into host cell|modulation by symbiont of entry into host|interferon-gamma-mediated signaling pathway,3.626e-05|4.962e-05|0.0001295|0.0001733|0.0003514,0.5719|0.3913|0.681|0.6832|1,234|198|119.7|103|71.51
1036,8,0.62,17.36,6165.0,0.002801,0.9996790000000001,ARMC1 ATXN7L3B CCNB1IP1 EAPP KIF26B MAP3K7CL PCDHB12 SDR39U1,ureteric bud invasion|metanephric renal vesicle formation|ureteric bud elongation|renal vesicle formation|chiasma assembly,0.001552|0.00194|0.002328|0.002715|0.002715,1|1|1|1|1,858.1|643.6|514.9|429.1|429.1
1037,4,0.611,3.6660000000000004,3566.0,0.001025,0.9929309999999999,EBLN2 TGM4 TMEM104 TTC39B,negative regulation of cholesterol storage|regulation of cholesterol storage|negative regulation of lipid storage|regulation of cholesterol efflux|regulation of lipid storage,0.001941|0.003297|0.004266|0.0062|0.01025,1|1|1|1|1,572.1|321.8|245.2|166.1|99.01
1038,10,0.619,27.86,7660.0,0.003614,0.999933,CCDC137 DDX31 DNAJC21 EBNA1BP2 GNL1 PINX1 RBM34 RPF1 WDR89 ZNF622,ribosomal large subunit biogenesis|ribosome biogenesis|ribonucleoprotein complex biogenesis|ganglion mother cell fate determination|positive regulation of telomeric DNA binding,7.483e-06|2.093e-05|7.7e-05|0.001601|0.001601,0.118|0.1651|0.4049|1|1,78.01|22.56|16.11|936.1|936.1
1039,4,0.6122,3.673,3166.0,0.0011560000000000001,0.9929309999999999,CBLB ECHDC3 MTRNR2L4 SPATA46,negative regulation of signaling receptor activity|regulation of signaling receptor activity|positive regulation of T cell anergy|positive regulation of lymphocyte anergy|regulation of platelet-derived growth factor receptor-alpha signaling pathway,6.415e-05|0.0005337|0.0009706|0.0009706|0.001165,1|1|1|1|1,156|53.08|1287|1287|1030
1040,4,0.6393,3.8360000000000003,3223.0,0.001186,0.9929309999999999,ECI2 RIPK1 TUBB2A TUBB2B,neuron migration|regulation of ATP:ADP antiporter activity|ripoptosome assembly|positive regulation of axon guidance|positive regulation of interleukin-6-mediated signaling pathway,0.0001938|0.0003883|0.0003883|0.0007766|0.0007766,1|1|1|1|1,88.77|5149|5149|1716|1716
1041,19,0.6065,103.7,13910.0,0.007379000000000001,1.0,ANG CEBPE DHRS2 EDDM3A EDDM3B MYH6 OR10G3 OR11G2 OR11H4 OR4E2 OR4M2 OR5AU1 OR6S1 RNASE1 RNASE3 RNASE4 RNASE7 SLC7A8 TM9SF1,detection of chemical stimulus involved in sensory perception of smell|sensory perception of smell|detection of chemical stimulus involved in sensory perception|detection of chemical stimulus|sensory perception of chemical stimulus,8.785e-08|1.308e-07|1.685e-07|2.716e-07|3.49e-07,0.001386|0.001032|0.0008857|0.001071|0.001101,17.21|16.21|15.61|14.54|14
1042,10,0.6112,27.5,7257.0,0.0037649999999999997,0.999933,ALG12 ALG9 EDEM2 EDEM3 SERP1 SURF4 SYVN1 TM9SF3 TXNDC11 UBE2J1,glycoprotein metabolic process|ubiquitin-dependent ERAD pathway|protein glycosylation|macromolecule glycosylation|carbohydrate derivative metabolic process,7.715e-11|4.129e-08|5.704e-08|5.704e-08|7.165e-08,1.217e-06|0.0003257|0.0002999|0.0002249|0.000226,38.75|109.8|42.55|42.55|14.33
1043,4,0.6036,3.622,3289.0,0.001097,0.9929309999999999,EDNRA MUC16 RFNG RNF150,endothelin receptor signaling pathway|artery smooth muscle contraction|tonic smooth muscle contraction|enteric nervous system development|vascular associated smooth muscle contraction,0.001553|0.001941|0.002134|0.003104|0.003297,1|1|1|1|1,735.5|572.1|514.9|343.2|321.8
1044,5,0.604,6.04,3762.0,0.001599,0.996692,BTN2A2 EEA1 OR2J3 ZKSCAN4 ZNF165,synaptic vesicle to endosome fusion|synaptic vesicle endosomal processing|viral RNA genome replication|negative regulation of activated T cell proliferation|early endosome to late endosome transport,0.0009706|0.002667|0.003394|0.003636|0.005812,1|1|1|1|1,1373|411.9|316.8|294.2|179.1
1045,10,0.6047,27.21,7891.0,0.003428,0.999933,BMP7 CASS4 EEF1A2 FAM209A FAM209B MTRNR2L3 PPDPF RBM38 TFAP2C ZGPAT,negative regulation of signaling receptor activity|regulation of kinase activity|regulation of protein tyrosine kinase activity|regulation of transferase activity|nephrogenic mesenchyme morphogenesis,0.0004747|0.0006462|0.0009434|0.001019|0.001455,1|1|1|1|1,62.41|9.073|43.82|8.037|1030
1046,4,0.6445,3.867,3190.0,0.001208,0.9929309999999999,B3GALT5 EEF1AKMT3 FAM107B SCGB2A2,poly-N-acetyllactosamine biosynthetic process|poly-N-acetyllactosamine metabolic process|androgen receptor signaling pathway|oligosaccharide biosynthetic process|cellular polysaccharide biosynthetic process,0.002522|0.002716|0.003685|0.006007|0.009289,1|1|1|1|1,429.1|396.1|286|171.6|109.5
1047,4,0.6329,3.798,2903.0,0.001303,0.9929309999999999,EEF1B2 GOSR2 NPLOC4 NSF,"intra-Golgi vesicle-mediated transport|COPII vesicle coating|vesicle targeting, rough ER to cis-Golgi|vesicle coating|COPII-coated vesicle budding",1.879e-05|5.859e-05|5.859e-05|6.606e-05|7.196e-05,0.2964|0.4621|0.308|0.2605|0.227,294.2|163.5|163.5|153.7|147.1
1048,8,0.6566,18.39,4726.0,0.0038619999999999995,0.9996790000000001,ASNS ATF4 EIF2AK4 GCN1 SLC3A2 SLC7A1 SLC7A5 TRPM7,aromatic amino acid transport|integrated stress response signaling|amino acid import across plasma membrane|amino acid import|cellular response to starvation,2.147e-08|5.094e-08|2.727e-07|5.051e-07|5.397e-07,0.0003386|0.0004017|0.001434|0.001992|0.001703,594.1|429.1|234|188.4|53.63
1049,5,0.6626,6.626,3614.0,0.001825,0.996692,CCDC86 EEF1G INTS5 OSBP TMEM258,cellular biosynthetic process|organic substance biosynthetic process|biosynthetic process|cellular macromolecule biosynthetic process|intracellular cholesterol transport,0.001343|0.001535|0.00166|0.004598|0.004845,1|1|1|1|1,6.082|5.876|5.759|7.466|216.8
1050,4,0.612,3.6719999999999997,2796.0,0.001308,0.9929309999999999,EEF2 EIF3G PPAN SF3A2,ribonucleoprotein complex assembly|ribonucleoprotein complex subunit organization|ribonucleoprotein complex biogenesis|cellular protein-containing complex assembly|U2-type prespliceosome assembly,3.217e-06|3.581e-06|4.583e-05|0.000283|0.0007766,0.05075|0.02824|0.241|1|1,81.3|78.41|33.22|17.98|1716
1051,10,0.6026,27.12,6902.0,0.0039030000000000002,0.999933,CNIH4 DUX4 EIF2S1 HSPE1 NBEAL1 NUTF2 RPL17 RPL37 SNU13 ST20,translational initiation|rRNA processing|rRNA metabolic process|ribosome biogenesis|translation,4.032e-05|0.0002309|0.0002577|0.0004696|0.0007152,0.6361|1|1|1|1,43.21|23.76|22.88|18.61|16.09
1052,7,0.8885,18.66,3795.0,0.004875,0.9992989999999999,EEFSEC GPX4 PSTK SECISBP2 SEPHS2 SEPSECS TXNRD1,translational readthrough|selenocysteine incorporation|translational elongation|peptide metabolic process|selenocysteinyl-tRNA(Sec) biosynthetic process,2.307e-12|2.307e-12|5.06e-08|2.488e-07|1.483e-06,3.638e-08|1.819e-08|0.0002661|0.000981|0.00468,1471|1471|94.15|27.39|1471
1053,18,0.6017,92.06,13440.0,0.0067870000000000005,1.0,CD1B CD1C CD1E CTSK EFNA4 FCRL3 GBA ITLN2 LCE3E OR10J5 OR10T2 OR6K6 OR6N1 S100A12 S100A2 S100A9 SLAMF7 YY1AP1,"antigen processing and presentation, endogenous lipid antigen via MHC class Ib|antigen processing and presentation, exogenous lipid antigen via MHC class Ib|antigen processing and presentation of lipid antigen via MHC class Ib|antigen processing and presentation via MHC class Ib|antigen processing and presentation of endogenous antigen",3.122e-08|6.683e-08|6.683e-08|3.773e-07|2.014e-06,0.0004925|0.0005271|0.0003514|0.001488|0.006354,686.5|490.4|490.4|245.2|132
1054,4,0.6045,3.627,3450.0,0.001048,0.9929309999999999,EFCAB12 PLPP3 SCARA3 SH3GLB1,canonical Wnt signaling pathway involved in positive regulation of wound healing|canonical Wnt signaling pathway involved in positive regulation of cell-cell adhesion|canonical Wnt signaling pathway involved in positive regulation of endothelial cell migration|protein localization to vacuolar membrane|positive regulation of membrane tubulation,0.0003883|0.0003883|0.0003883|0.0003883|0.001165,1|1|1|1|1,5149|5149|5149|5149|1030
1055,4,0.6241,3.7439999999999998,3389.0,0.001101,0.9929309999999999,EFCAB13 REG1A RTL10 SULT6B1,cellular response to gastrin|response to gastrin|response to growth hormone-releasing hormone|pancreas regeneration|positive regulation of acinar cell proliferation,0.0003883|0.0003883|0.0003883|0.0003883|0.0003883,1|1|1|1|1,5149|5149|5149|5149|5149
1056,7,0.6172,12.96,5781.0,0.002231,0.9992989999999999,ABCA8 CSH2 EFCAB3 LIMD2 METTL2B MIF4GD PRR29,sphingomyelin biosynthetic process|sphingomyelin metabolic process|growth hormone receptor signaling pathway|cellular response to growth hormone stimulus|positive regulation of cholesterol efflux,0.002715|0.005086|0.007114|0.007452|0.007452,1|1|1|1|1,420.3|210.2|147.1|140.1|140.1
1057,4,0.6372,3.823,3464.0,0.0011,0.9929309999999999,EFCAB5 LIPM MRC1 ZFYVE27,endoplasmic reticulum tubular network formation|modulation by symbiont of host defense response|response to host defenses|response to defenses of other organism|response to host,0.0009706|0.001747|0.002328|0.002328|0.002328,1|1|1|1|1,1287|643.6|468.1|468.1|468.1
1058,4,0.6247,3.748,3070.0,0.001216,0.9929309999999999,EFCAB9 HAGHL HBQ1 HBZ,oxygen transport|gas transport|hydrogen peroxide catabolic process|hydrogen peroxide metabolic process|cellular oxidant detoxification,3.391e-06|5.932e-06|1.313e-05|2.547e-05|0.0001309,0.05349|0.04679|0.06902|0.1004|0.4129,735.5|542|355.1|251.2|108.4
1059,4,0.6359,3.815,3396.0,0.00112,0.9929309999999999,EFEMP1 PHTF1 PRB4 RAB31,"post-embryonic eye morphogenesis|post-embryonic animal organ morphogenesis|positive regulation of phagocytosis, engulfment|positive regulation of membrane invagination|post-embryonic animal morphogenesis",0.001553|0.001941|0.002716|0.002716|0.00291,1|1|1|1|1,735.5|572.1|396.1|396.1|367.8
1060,8,0.604,16.91,5760.0,0.002919,0.9996790000000001,GRWD1 LENG1 LENG8 NUP62 PNKP SNRNP70 SYMPK TSEN34,"RNA splicing|mRNA processing|DNA excision|nucleotide-excision repair, DNA damage removal|mRNA export from nucleus",0.0004067|0.0006727|0.0007765|0.0007765|0.000817,1|1|1|1|1,18.98|15.96|2574|2574|46.39
1061,4,0.6112,3.667,3181.0,0.001149,0.9929309999999999,CFAP97D1 EFNB3 GRIN2D NME1,"adult locomotory behavior|adult behavior|locomotory behavior|trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission|axon choice point recognition",7.811e-05|0.0002462|0.0004655|0.0007766|0.001553,1|1|1|1|1,141.1|78.61|56.89|1716|735.5
1062,7,0.6186,12.99,4742.0,0.002724,0.9992989999999999,EFTUD2 EIF4A3 KPNB1 PSMB3 SF3A1 SMU1 SNRNP200,"mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|RNA splicing, via transesterification reactions|RNA splicing|mRNA processing",1.458e-08|1.458e-08|1.53e-08|6.344e-08|1.491e-07,0.0002299|0.000115|8.047e-05|0.0002502|0.0004702,48.71|48.71|48.23|36.14|30.39
1063,4,0.6576,3.946,3461.0,0.0011359999999999999,0.9929309999999999,AKR1A1 AZIN2 EHD3 FABP3,positive regulation of ion transport|carboxylic acid metabolic process|oxoacid metabolic process|organic acid metabolic process|positive regulation of transport,0.0001603|0.0002538|0.000285|0.0003185|0.0003649,1|1|1|1|1,21.79|18.65|17.94|17.28|16.5
1064,14,0.5914,53.82,10280.0,0.005193,0.9999969999999999,ACCSL BDNF CAT CHRM4 COMMD9 EHF ELF5 OR4B1 OR4C13 OR4C3 OR4X1 PAMR1 SLC1A2 TP53I11,hydrogen peroxide catabolic process|detection of chemical stimulus involved in sensory perception of smell|sensory perception of smell|detection of chemical stimulus involved in sensory perception|hydrogen peroxide metabolic process,0.0002593|0.0003175|0.0003971|0.0004575|0.0005008,1|1|1|1|1,88.77|11.68|11|10.59|62.79
1065,4,0.6444,3.866,3299.0,0.001168,0.9929309999999999,EHHADH MAIP1 PCDH15 TIMD4,protein insertion into mitochondrial inner membrane from matrix|protein insertion into membrane from inner side|equilibrioception|calcium import into the mitochondrion|establishment of protein localization to organelle,0.0009706|0.0009706|0.001747|0.002328|0.002787,1|1|1|1|1,1287|1287|643.6|468.1|22.93
1066,6,0.6234,9.352,3702.0,0.002512,0.998474,EIF1 EIF2AK4 PDAP1 PPP1R15B RNF25 URM1,regulation of translational initiation|regulation of translation|regulation of cellular amide metabolic process|posttranscriptional regulation of gene expression|GCN2-mediated signaling,1.344e-06|0.0001113|0.0001783|0.0003564|0.0008735,0.0212|0.8778|0.9377|1|1,125.6|27.98|23.84|18.83|1716
1067,5,0.608,6.08,3162.0,0.001913,0.996692,EIF2A EIF2AK4 PPP1R15B PUS3 RNF25,ER-nucleus signaling pathway|negative regulation of translational initiation in response to stress|regulation of translational initiation|response to amino acid starvation|regulation of translation,1.569e-07|1.06e-06|1.344e-06|1.392e-06|1.525e-06,0.002475|0.008359|0.007065|0.00549|0.004811,264|1716|125.6|124.1|37.31
1068,9,0.6142,22.11,5925.0,0.003706,0.9998530000000001,BIRC6 DNAJC7 EIF2AK1 EIF2B4 HECTD1 KCMF1 PPP1R15B UBA6 UBR4,protein ubiquitination|cellular protein metabolic process|protein modification by small protein conjugation|protein metabolic process|protein modification by small protein conjugation or removal,6.853e-06|7.326e-06|1.127e-05|2.294e-05|3.385e-05,0.1081|0.05778|0.05925|0.09045|0.1068,15.44|5.025|13.94|4.34|11.1
1069,7,0.6197,13.01,4921.0,0.00263,0.9992989999999999,EIF2B5 LSG1 NMD3 OPA1 PSMD2 RFC4 TRA2A,ribosome localization|ribosomal subunit export from nucleus|rRNA-containing ribonucleoprotein complex export from nucleus|establishment of organelle localization|response to curcumin,1.037e-05|1.037e-05|1.185e-05|0.0002399|0.0006794,0.1636|0.08178|0.0623|0.9461|1,452.6|452.6|420.3|22.23|2942
1070,11,0.6109,33.6,8352.0,0.003997,0.999969,CYBC1 DDC EIF2D FDX1 KCNK13 NAT8L RDH10 RPH3A TNFRSF19 UCKL1 WNT8A,small molecule metabolic process|neural crest cell differentiation|primary lung bud formation|positive regulation of retinoic acid biosynthetic process|positive regulation of isoprenoid metabolic process,0.0009429|0.001034|0.001067|0.001067|0.001067,1|1|1|1|1,5.768|42.07|1872|1872|1872
1071,4,0.609,3.654,2521.0,0.001443,0.9929309999999999,EIF1 EIF2AK4 EIF2S2 PDAP1,regulation of translational initiation|translational initiation|male germ cell proliferation|GCN2-mediated signaling|positive regulation of translational initiation in response to starvation,9.807e-05|0.0002925|0.0005825|0.0005825|0.0005825,1|1|1|1|1,125.6|72.01|2574|2574|2574
1072,7,0.6357,13.35,4617.0,0.002874,0.9992989999999999,EIF3A EIF3D EIF3E EIF3F EIF3G EIF3H EIF3M,formation of cytoplasmic translation initiation complex|cytoplasmic translational initiation|translational initiation|ribonucleoprotein complex assembly|ribonucleoprotein complex subunit organization,6.275e-21|2.634e-19|6.903e-18|6.313e-17|8.378e-17,9.898e-17|2.077e-15|3.63e-14|2.49e-13|2.643e-13,1126|600.7|144|108.4|104.5
1073,8,0.6083,17.03,4975.0,0.003401,0.9996790000000001,EIF3B PSMA1 PSMA2 PSMB1 PSMG1 PSMG2 PSMG3 PSMG4,cellular protein-containing complex assembly|protein-containing complex assembly|protein-containing complex subunit organization|proteasome assembly|cellular component assembly,9.533e-12|3.235e-10|1.232e-09|2.606e-08|3.907e-08,1.504e-07|2.551e-06|6.476e-06|0.0001028|0.0001233,23.98|15.4|13.03|551.7|8.447
1074,10,0.6055,27.25,6949.0,0.0038950000000000005,0.999933,EIF3CL NARS NEDD8 NUTF2 PSMA2 RPL17 SMU1 SNRPD1 SNU13 YARS,"gene expression|ribonucleoprotein complex biogenesis|RNA metabolic process|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",2.002e-06|2.493e-06|4.301e-06|1.449e-05|1.449e-05,0.03159|0.01966|0.02261|0.05716|0.04573,6.852|20.13|8.196|24.8|24.8
1075,7,0.6493,13.63,4626.0,0.00293,0.9992989999999999,EIF3D EIF3E EIF3F EIF3G EIF3H EIF3I EIF3M,formation of cytoplasmic translation initiation complex|cytoplasmic translational initiation|cytoplasmic translation|translational initiation|ribonucleoprotein complex assembly,7.851e-22|3.297e-20|1.218e-17|9.419e-16|6.569e-15,1.238e-17|2.601e-16|6.402e-14|3.714e-12|2.073e-11,1287|686.5|274.6|144|108.4
1076,7,0.6015,12.63,5047.0,0.00249,0.9992989999999999,DUX4 EIF4B NBEAL1 POGZ ST20 TSPYL5 UQCRH,eukaryotic translation initiation factor 4F complex assembly|cellular response to radiation|positive regulation of apoptotic DNA fragmentation|cellular protein-containing complex assembly|positive regulation of DNA catabolic process,0.001019|0.001532|0.002037|0.002251|0.002376,1|1|1|1|1,1471|33.24|588.4|10.28|490.4
1077,7,0.605,12.71,4736.0,0.002668,0.9992989999999999,DCP2 DDX6 EDC3 EDC4 EIF4E2 GIGYF2 XRN1,"exonucleolytic catabolism of deadenylated mRNA|nuclear-transcribed mRNA catabolic process, exonucleolytic|negative regulation of gene expression|nuclear-transcribed mRNA catabolic process|mRNA catabolic process",3.069e-10|3.821e-10|5.061e-10|1.739e-09|2.802e-09,4.84e-06|3.013e-06|2.661e-06|6.856e-06|8.839e-06,356.6|336.2|21.36|75.05|68.11
1078,5,0.6489,6.489,3385.0,0.0019079999999999998,0.996692,DHPS DOHH EIF5A EIF5AL1 RTCB,peptidyl-lysine modification to peptidyl-hypusine|positive regulation of translational termination|positive regulation of translational elongation|regulation of translational termination|regulation of translational elongation,2.827e-07|7.067e-07|9.893e-07|3.672e-06|1.19e-05,0.00446|0.005574|0.005202|0.01448|0.03754,4119|2060|1648|748.9|392.3
1079,11,0.6199,34.09,7382.0,0.004584,0.999969,DUX4 EIF6 HSPE1 RPL11 RPL12 RPL13 RPL17 RPL37 RPL4 RPLP2 RPS13,translational initiation|SRP-dependent cotranslational protein targeting to membrane|cotranslational protein targeting to membrane|protein targeting to ER|establishment of protein localization to endoplasmic reticulum,2.764e-18|5.214e-17|7.685e-17|1.584e-16|2.079e-16,4.359e-14|4.112e-13|4.041e-13|6.248e-13|6.56e-13,117.8|156|148.3|134.9|130.2
1080,8,0.6138,17.19,5873.0,0.0029100000000000003,0.9996790000000001,C19orf66 ELAVL3 ICAM1 ICAM3 P2RY11 QTRT1 ZNF625 ZNF627,negative regulation of translational frameshifting|regulation of translational frameshifting|viral translational frameshifting|response to sulfur dioxide|response to type III interferon,0.0007765|0.0007765|0.0007765|0.0007765|0.001164,1|1|1|1|1,2574|2574|2574|2574|1287
1081,4,0.6697,4.018,3268.0,0.001225,0.9929309999999999,A1CF DUSP13 ELFN1 TTYH3,cytidine to uridine editing|base conversion or substitution editing|mRNA modification|negative regulation of phosphoprotein phosphatase activity|negative regulation of protein dephosphorylation,0.002522|0.004072|0.004846|0.01237|0.01333,1|1|1|1|1,429.1|257.4|214.5|81.73|75.72
1082,6,0.6258,9.387,4603.0,0.00203,0.998474,FSHR LHCGR OXER1 SIX3 STON1 TEX261,cellular response to gonadotropin stimulus|adenylate cyclase-modulating G protein-coupled receptor signaling pathway|response to gonadotropin|activation of adenylate cyclase activity|ovulation cycle process,1.206e-05|2.443e-05|2.663e-05|6.35e-05|6.35e-05,0.1903|0.1927|0.14|0.2504|0.2003,403.8|46.81|264|167.4|167.4
1083,4,0.6015,3.609,3248.0,0.0011070000000000001,0.9929309999999999,ELMOD3 IFT22 PVRIG SRI,negative regulation of cardiac muscle contraction|intracellular sequestering of iron ion|sequestering of iron ion|negative regulation of striated muscle contraction|regulation of cell communication by electrical coupling involved in cardiac conduction,0.0009706|0.001359|0.001553|0.001553|0.001941,1|1|1|1|1,1287|858.1|735.5|735.5|572.1
1084,4,0.6126,3.676,3145.0,0.001164,0.9929309999999999,ANXA2R ELOA2 IL7R UGT3A1,negative regulation of T cell mediated cytotoxicity|positive regulation of T cell differentiation in thymus|lymph node development|interleukin-7-mediated signaling pathway|negative regulation of T cell apoptotic process,0.001941|0.002134|0.003685|0.003878|0.004266,1|1|1|1|1,572.1|514.9|286|271|245.2
1085,4,0.7321,4.393,2892.0,0.0015119999999999999,0.9929309999999999,DAPP1 EME1 MUS81 SLX4,response to intra-S DNA damage checkpoint signaling|response to DNA damage checkpoint signaling|response to DNA integrity checkpoint signaling|response to cell cycle checkpoint signaling|resolution of meiotic recombination intermediates,9.61e-11|3.295e-10|3.295e-10|3.295e-10|3.65e-09,1.516e-06|2.598e-06|1.732e-06|1.299e-06|1.152e-05,3862|2207|2207|2207|858.1
1086,5,0.6132,6.132000000000001,3676.0,0.001661,0.996692,DCTN4 EME2 LARS RBM22 RPS14,nucleic acid metabolic process|leucyl-tRNA aminoacylation|glutaminyl-tRNA aminoacylation|nucleobase-containing compound metabolic process|heterocycle metabolic process,0.0006324|0.000728|0.000728|0.001363|0.001758,1|1|1|1|1,7.382|2060|2060|6.06|5.674
1087,4,0.6196,3.717,3134.0,0.001182,0.9929309999999999,ADAMTS8 EML6 OR8B2 TMEM136,phosphate ion transmembrane transport|phosphate ion transport|inorganic anion transmembrane transport|inorganic anion transport|extracellular matrix organization,0.003104|0.004072|0.02272|0.03052|0.07233,1|1|1|1|1,343.2|257.4|44.01|32.59|13.48
