Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
1082,6,0.4254,6.381,5203.0,0.001222,0.998474,BAALC CELF4 CISD1 FLRT3 KIAA1328 PENK,"general adaptation syndrome, behavioral process|proepicardium cell migration involved in pericardium morphogenesis|regulation of retina development in camera-type eye|general adaptation syndrome|synaptic signaling via neuropeptide",0.0005824|0.0005824|0.0005824|0.0008735|0.0008735,1|1|1|1|1,3432|3432|3432|1716|1716
1083,5,0.4483,4.4830000000000005,3756.0,0.001189,0.996692,CKAP2 FAM200B MADD NUSAP1 SLC18B1,mitotic cytokinesis|cytoskeleton-dependent cytokinesis|cytokinesis|regulation of Rab protein signal transduction|cell division,0.0001131|0.0002219|0.0002796|0.00194|0.00547,1|1|1|1|1,121.1|85.81|76.28|588.4|16.74
1084,7,0.4111,8.633,5873.0,0.001464,0.9992989999999999,CHGA CKAP4 POPDC2 RTN4RL1 SLC16A8 SLC30A2 ZBTB8B,adenylate cyclase-activating adrenergic receptor signaling pathway involved in cardiac muscle relaxation|positive regulation of sequestering of zinc ion|positive regulation of dense core granule biogenesis|positive regulation of relaxation of cardiac muscle|mast cell cytokine production,0.0006794|0.0006794|0.001019|0.001019|0.001019,1|1|1|1|1,2942|2942|1471|1471|1471
1085,6,0.4444,6.665,4815.0,0.001379,0.998474,CKB COL7A1 HTR3E IGFBP6 RETREG1 UCHL1,sensory perception of pain|axon target recognition|phosphocreatine metabolic process|phosphagen metabolic process|phosphagen biosynthetic process,0.0002787|0.001358|0.001698|0.001698|0.001698,1|1|1|1|1,79.52|980.7|735.5|735.5|735.5
1086,5,0.4173,4.173,4050.0,0.001027,0.996692,CKM IGLON5 MEFV NPTX1 SLC28A1,cytidine transport|negative regulation of macrophage inflammatory protein 1 alpha production|phosphocreatine metabolic process|phosphagen metabolic process|purine nucleobase transmembrane transport,0.0004854|0.0009706|0.001213|0.001213|0.001213,1|1|1|1|1,4119|1373|1030|1030|1030
1087,8,0.4139,11.59,6241.0,0.001849,0.9996790000000001,ADAMTS15 ADAMTS8 CKMT2 NAB1 OR10G8 OR10G9 OR10S1 OR8B2,detection of chemical stimulus involved in sensory perception of smell|sensory perception of smell|detection of chemical stimulus involved in sensory perception|detection of chemical stimulus|sensory perception of chemical stimulus,1.403e-05|1.77e-05|2.051e-05|2.71e-05|3.137e-05,0.2213|0.1396|0.1078|0.1069|0.09898,23.35|22|21.19|19.73|19
1088,5,0.4296,4.296,4066.0,0.001053,0.996692,CLCN2 MFSD4B RAB5B SHROOM1 ZIC4,cell differentiation involved in salivary gland development|regulation of aldosterone biosynthetic process|regulation of aldosterone metabolic process|plasma membrane to endosome transport|regulation of steroid hormone biosynthetic process,0.000728|0.00194|0.00194|0.002183|0.00291,1|1|1|1|1,2060|588.4|588.4|514.9|374.5
1089,16,0.4113,49.35,10060.0,0.004866,0.999999,ALDOA BSG GAPDH GPI HK2 PFKP PGAM1 PGD PGLS PGP PKM RPE RPIA SLC2A1 TKT TPI1,monosaccharide metabolic process|carbohydrate metabolic process|generation of precursor metabolites and energy|monosaccharide catabolic process|NADH regeneration,2.322e-23|2.623e-22|5.796e-19|9.521e-19|1.261e-18,3.662e-19|2.069e-18|3.048e-15|3.755e-15|3.978e-15,82.63|36.21|37|180.7|339
1090,6,0.4071,6.106,4694.0,0.001296,0.998474,CLDN11 COX7B2 IRF3 NUGGC SMR3B TBK1,positive regulation of type I interferon-mediated signaling pathway|positive regulation of interferon-alpha production|regulation of interferon-alpha production|TRIF-dependent toll-like receptor signaling pathway|MyD88-independent toll-like receptor signaling pathway,7.41e-06|2.29e-05|3.493e-05|3.493e-05|4.188e-05,0.1169|0.1806|0.1836|0.1377|0.1321,528.1|286|228.8|228.8|208
1091,6,0.4406,6.61,4776.0,0.001379,0.998474,BCAP29 CLDN16 NMUR1 PACS1 RAB40C WDR37,protein localization to plasma membrane|protein localization to cell periphery|protein localization to endoplasmic reticulum exit site|metal ion transport|magnesium ion transmembrane transport,0.001331|0.001902|0.002619|0.003591|0.004942,1|1|1|1|1,35.21|29.34|429.1|21.19|214.5
1092,6,0.4086,6.13,4466.0,0.001367,0.998474,CLDN18 CYB5B KLK2 PSKH2 SLIRP ZNF93,negative regulation of transposon integration|regulation of transposon integration|negative regulation of mitochondrial RNA catabolic process|TNFSF11-mediated signaling pathway|negative regulation of osteoclast development,0.0008735|0.0008735|0.0008735|0.001456|0.001746,1|1|1|1|1,1716|1716|1716|858.1|686.5
1093,6,0.4389,6.584,4887.0,0.001342,0.998474,CLDN20 HEXA PRSS3 SLC9C2 TNFSF18 TUBB4A,negative regulation of T-helper 17 cell lineage commitment|T cell proliferation involved in immune response|ganglioside catabolic process|regulation of T-helper 17 cell lineage commitment|regulation of dendritic cell chemotaxis,0.001165|0.001746|0.002328|0.002328|0.0032,1|1|1|1|1,1144|686.5|490.4|490.4|343.2
1094,5,0.432,4.32,3892.0,0.001106,0.996692,APBA3 C19orf38 CLDN23 IPCEF1 SLC10A5,oxygen transport|gas transport|calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules|bile acid and bile salt transport|bicellular tight junction assembly,0.003636|0.004845|0.005329|0.008467|0.01424,1|1|1|1|1,294.2|216.8|196.1|121.1|71.02
1095,9,0.4257,15.33,6848.0,0.002227,0.9998530000000001,JAG1 JAG2 KLHL42 LRP10 NRARP RBM47 SUSD6 TMEM127 WWP2,regulation of Notch signaling pathway|Notch signaling pathway|inner ear development|inner ear auditory receptor cell differentiation|ear development,1.575e-07|2.3e-05|9.393e-05|0.0001043|0.0001345,0.002485|0.1814|0.4939|0.4114|0.4243,77.72|52.36|32.35|137.3|28.6
1096,5,0.4078,4.078,3934.0,0.001033,0.996692,CLEC14A HEBP2 NEB PM20D2 SELENOS,vascular endothelial growth factor receptor-3 signaling pathway|cardiac muscle thin filament assembly|somatic muscle development|negative regulation of nitric-oxide synthase biosynthetic process|negative regulation of macrophage apoptotic process,0.0004854|0.0009706|0.0009706|0.001213|0.001213,1|1|1|1|1,4119|1373|1373|1030|1030
1097,5,0.427,4.27,3524.0,0.001207,0.996692,CCDC6 CDCA4 CLEC1A FAM122A HIST4H4,"chromatin organization involved in regulation of transcription|regulation of gene expression, epigenetic|negative regulation of megakaryocyte differentiation|DNA replication-dependent nucleosome assembly|DNA replication-dependent nucleosome organization",0.0001913|0.0006897|0.001456|0.002667|0.002667,1|1|1|1|1,92.56|48.18|823.8|411.9|411.9
1098,42,0.3126,269.1,29070.0,0.009147,1.0,DUX4 FAU HSPE1 RPL10A RPL11 RPL12 RPL13 RPL13A RPL14 RPL15 RPL17 RPL18 RPL18A RPL19 RPL23 RPL23A RPL27 RPL27A RPL3 RPL31 RPL32 RPL34 RPL35 RPL35A RPL37 RPL4 RPL5 RPL6 RPL7 RPL9 RPLP0 RPLP2 RPS11 RPS13 RPS15A RPS17 RPS20 RPS24 RPS27A RPS3A RPS6 RPS8,SRP-dependent cotranslational protein targeting to membrane|cotranslational protein targeting to membrane|protein targeting to ER|establishment of protein localization to endoplasmic reticulum|viral transcription,8.484e-88|4.628e-87|1.124e-85|3.758e-85|5.053e-85,1.338e-83|3.65e-83|5.908e-82|1.482e-81|1.594e-81,204.3|194.2|176.7|170.6|169.1
1099,5,0.4355,4.355,3994.0,0.0010869999999999999,0.996692,CELF5 CLEC3A NAV3 SLC22A16 ZNF594,carnitine transmembrane transport|carnitine transport|amino-acid betaine transport|amine transport|quaternary ammonium group transport,0.001213|0.001456|0.00194|0.002183|0.003394,1|1|1|1|1,1030|823.8|588.4|514.9|316.8
1100,5,0.4105,4.105,3922.0,0.0010429999999999999,0.996692,B4GALT2 CEACAM3 CLEC3B LYZL6 VWCE,positive regulation of plasminogen activation|regulation of plasminogen activation|fusion of sperm to egg plasma membrane involved in single fertilization|plasma membrane fusion|positive regulation of protein processing,0.001698|0.003394|0.005329|0.006295|0.006295,1|1|1|1|1,686.5|316.8|196.1|164.8|164.8
1101,6,0.429,6.435,4740.0,0.001352,0.998474,ABHD4 ACADVL CLEC4G CSF2 FAM81B SYPL1,response to silicon dioxide|positive regulation of interleukin-23 production|neutrophil differentiation|histamine secretion|regulation of interleukin-23 production,0.001165|0.001746|0.001746|0.002328|0.002619,1|1|1|1|1,1144|686.5|686.5|490.4|429.1
1102,5,0.4359,4.359,3861.0,0.001125,0.996692,ANTXRL CLEC4M FAM222A SMR3B STXBP2,peptide antigen transport|virion attachment to host cell|adhesion of symbiont to host cell|adhesion of symbiont to host|viral genome replication,0.0009706|0.002667|0.00291|0.003152|0.006778,1|1|1|1|1,1373|411.9|374.5|343.3|152.6
1103,7,0.4114,8.639,5860.0,0.001469,0.9992989999999999,ASB17 CLGN DBNDD1 EEF2K LNX1 MAGI3 MBOAT2,cellular response to anoxia|response to anoxia|response to prolactin|cellular response to brain-derived neurotrophic factor stimulus|GDP metabolic process,0.0006794|0.001358|0.001358|0.003732|0.004071,1|1|1|1|1,2942|980.7|980.7|294.2|267.5
1104,6,0.4125,6.188,4686.0,0.001315,0.998474,CLHC1 IQGAP2 LSAMP PECR TEAD2 TOP3B,fatty alcohol metabolic process|phytol metabolic process|fatty acid alpha-oxidation|DNA topological change|thrombin-activated receptor signaling pathway,0.0008735|0.0008735|0.002909|0.002909|0.002909,1|1|1|1|1,1716|1716|381.4|381.4|381.4
1105,8,0.4128,11.56,5700.0,0.002018,0.9996790000000001,CLIC4 EZR LZTR1 PPP1R18 RASA2 SHOC2 SOS1 STK10,regulation of small GTPase mediated signal transduction|regulation of Ras protein signal transduction|negative regulation of Ras protein signal transduction|endothelial cell development|leukocyte cell-cell adhesion,4.352e-06|4.941e-05|0.0001733|0.0001939|0.0002083,0.06865|0.3897|0.9109|0.7647|0.6572,31.49|39.01|103|97.15|93.61
1106,10,0.4091,18.41,8364.0,0.002191,0.999933,C16orf71 CLIP1 CYP2W1 GPER1 GPR146 MICALL2 RBAK RNF216 SCIN SLC38A10,"actin polymerization or depolymerization|protein catabolic process at synapse|protein catabolic process, modulating synaptic transmission|nuclear fragmentation involved in apoptotic nuclear change|positive regulation of cardiac vascular smooth muscle cell differentiation",0.0003947|0.0009704|0.0009704|0.0009704|0.001455,1|1|1|1|1,68.65|2060|2060|2060|1030
1107,5,0.4392,4.3919999999999995,3857.0,0.001134,0.996692,CLIP4 HPS5 HPS6 KIF1B TMEM74B,lysosome localization|pigmentation|response to rotenone|retrograde neuronal dense core vesicle transport|anterograde neuronal dense core vesicle transport,8.606e-05|0.0002799|0.0005824|0.001746|0.001746,1|1|1|1|1,143|78.01|3432|686.5|686.5
1108,6,0.4469,6.702999999999999,4683.0,0.001426,0.998474,CLK1 CLK3 CLK4 ELOVL3 NR1H4 PLEKHG7,peptidyl-tyrosine phosphorylation|regulation of RNA splicing|peptidyl-tyrosine modification|protein autophosphorylation|peptidyl-amino acid modification,7.447e-06|7.749e-06|7.903e-06|1.443e-05|4.609e-05,0.1175|0.06112|0.04156|0.0569|0.1454,70.05|69.11|68.65|55.96|15.69
1109,6,0.4339,6.5089999999999995,4950.0,0.00131,0.998474,AP3M1 CLPS FAM45A FBLIM1 FBXL20 TNFSF11,"positive regulation of ERK1 and ERK2 cascade via TNFSF11-mediated signaling|positive regulation of fever generation by positive regulation of prostaglandin secretion|regulation of protein catabolic process at presynapse, modulating synaptic transmission|positive regulation of corticotropin-releasing hormone secretion|regulation of actin binding",0.000728|0.000728|0.000728|0.0009706|0.0009706,1|1|1|1|1,2060|2060|2060|1373|1373
1110,6,0.446,6.69,4917.0,0.001355,0.998474,CLPSL2 MCTP2 MPZ NMB RAB4A WNT16,cell-cell signaling|optic cup formation involved in camera-type eye development|oxidative stress-induced premature senescence|signaling|cell communication,0.0002747|0.001019|0.001698|0.001933|0.002114,1|1|1|1|1,10.46|1471|735.5|3.218|3.168
1111,5,0.4127,4.127,3760.0,0.001093,0.996692,CLPS CLPTM1 FAM45A FBLIM1 ZSCAN9,lipid digestion|regulation of integrin activation|response to food|regulation of T cell differentiation in thymus|retinoid metabolic process,0.003104|0.003491|0.004459|0.004846|0.021,1|1|1|1|1,343.2|302.9|234|214.5|47.67
1112,29,0.4062,164.9,22760.0,0.007175,1.0,ABHD14A ABHD14B APEH CACNA2D2 CCR2 CCR3 CCR5 CCR9 FAM107A FAM198A GNAT1 HYAL1 IQCF1 IQCF2 IQCF3 IQCF5 ITIH3 ITIH4 KLHDC8B KRBOX1 MUSTN1 NISCH NT5DC2 PFKFB4 SEMA3G TLR9 TOPAZ1 XCR1 ZNF502,chemokine-mediated signaling pathway|cellular response to chemokine|response to chemokine|cellular defense response|calcium-mediated signaling,9.073e-08|1.598e-07|1.598e-07|1.022e-06|1.635e-06,0.001431|0.00126|0.0008403|0.004029|0.005158,46.55|41.32|41.32|55.51|25.36
1113,7,0.4043,8.491,5906.0,0.0014320000000000001,0.9992989999999999,CCDC28B CD9 CLSTN1 KCNC2 MTHFR SLC43A2 SMIM1,response to vitamin B2|response to acid chemical|negative regulation of leucine import|regulation of leucine import|nitric oxide-cGMP-mediated signaling pathway,0.0006794|0.0008378|0.001019|0.001019|0.001019,1|1|1|1|1,2942|45.26|1471|1471|1471
1114,7,0.4003,8.406,5722.0,0.001463,0.9992989999999999,ARHGAP28 CLUL1 LRRC30 MC5R PTPRM SORCS3 STK25,intrinsic apoptotic signaling pathway in response to hydrogen peroxide|hydrogen peroxide-mediated programmed cell death|signal transduction|negative regulation of GTP binding|programmed cell death in response to reactive oxygen species,0.001019|0.001019|0.00133|0.001358|0.001358,1|1|1|1|1,1471|1471|3.436|980.7|980.7
1115,5,0.4537,4.537,3959.0,0.001142,0.996692,CHAC1 CMC2 CPNE7 GAL3ST4 PLEKHG6,response to calcium ion|malate-aspartate shuttle|aspartate transmembrane transport|glutathione catabolic process|L-aspartate transmembrane transport,0.0008061|0.001456|0.002909|0.00349|0.00349,1|1|1|1|1,45.46|858.1|381.4|312|312
1116,12,0.4033,26.62,9034.0,0.00293,0.999986,GATA3 HAND2 HDDC2 INSM2 ISL1 MEIS2 PBX1 PBX2 PBX3 PHOX2B SOX11 TFAP2B,sensory system development|sensory organ development|sympathetic nervous system development|positive regulation of transcription by RNA polymerase II|autonomic nervous system development,5.293e-14|1.655e-12|1.673e-12|2.925e-11|6.562e-11,8.349e-10|1.305e-08|8.798e-09|1.153e-07|2.07e-07,41.08|27.83|408.6|14.23|182.6
1117,6,0.4325,6.487,5003.0,0.001292,0.998474,CACFD1 CMSS1 FUT7 KNCN LCLAT1 PACRG,"leukocyte migration involved in immune response|regulation of type IV hypersensitivity|CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation|regulatory T cell differentiation|lymphocyte migration into lymphoid organs",0.0008735|0.001165|0.001456|0.002037|0.002328,1|1|1|1|1,1716|1144|858.1|572.1|490.4
1118,7,0.4113,8.637,5716.0,0.001505,0.9992989999999999,C12orf29 CD22 CMTM4 EVL NAPSA TGM2 TIE1,tissue remodeling|branching involved in lymph vessel morphogenesis|isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine|morphogenesis of a branching epithelium|morphogenesis of a branching structure,0.0005015|0.0006794|0.001019|0.001197|0.001335,1|1|1|1|1,58.84|2942|1471|37.72|35.66
1119,44,0.3784,358.0,35280.0,0.010020000000000001,1.0,ABCA13 ABCB5 ADCYAP1R1 AEBP1 AGR2 AGR3 CALM1 EGR3 FKBP9 GCK GHRHR GPCPD1 INMT KIAA0895 LANCL2 MTURN MYL7 MYO1G NIPSNAP2 NME8 NPC1L1 NPY NUPR2 PHKG1 PKD1L1 POM121L12 PSPH RNASET2 SEPT14 SLC29A4 SPATA48 SUGCT SUMF2 UBE2D4 UPP1 URGCP VSTM2A VWC2 WIPF3 ZNF479 ZNF679 ZNF713 ZNF716 ZNF736,carbohydrate catabolic process|negative regulation of ryanodine-sensitive calcium-release channel activity|negative regulation of release of sequestered calcium ion into cytosol|regulation of high voltage-gated calcium channel activity|positive regulation of sequestering of calcium ion,0.0001468|0.0003731|0.0005008|0.0005716|0.0006469,1|1|1|1|1,15.44|81.4|68.88|63.96|59.7
1120,5,0.4392,4.3919999999999995,3415.0,0.001281,0.996692,CMTR2 ECT2 GAN KIF20A SACS,"mitotic cytokinesis|regulation of cytokinesis|cytoskeleton-dependent cytokinesis|cytokinesis|regulation of cytokinesis, actomyosin contractile ring assembly",0.0001131|0.0001913|0.0002219|0.0002796|0.0004854,1|1|1|1|1,121.1|92.56|85.81|76.28|4119
1121,7,0.4082,8.572000000000001,5921.0,0.001442,0.9992989999999999,AATK CMYA5 EVI5 PLPP7 RAB37 SLC25A10 ZNF620,oxaloacetate(2-) transmembrane transport|malate transmembrane transport|malate transport|oxaloacetate transport|thiosulfate transport,0.001698|0.001698|0.001698|0.001698|0.001698,1|1|1|1|1,735.5|735.5|735.5|735.5|735.5
1122,5,0.418,4.18,3835.0,0.001086,0.996692,CNBD1 GALNT6 NFXL1 PANK2 PFKM,glycolysis from storage polysaccharide through glucose-1-phosphate|glycolytic process through glucose-1-phosphate|carbohydrate derivative metabolic process|energy derivation by oxidation of organic compounds|pantothenate metabolic process,0.0004854|0.000728|0.001088|0.001204|0.00194,1|1|1|1|1,4119|2060|12.28|36.29|588.4
1123,6,0.4551,6.827000000000001,3728.0,0.0018219999999999998,0.998474,CCND2 CCND3 CDK6 CNBP MSI2 NFE2L2,regulation of G1/S transition of mitotic cell cycle|regulation of cell cycle G1/S phase transition|positive regulation of cyclin-dependent protein serine/threonine kinase activity|positive regulation of G1/S transition of mitotic cell cycle|positive regulation of cyclin-dependent protein kinase activity,8.218e-06|1.183e-05|3.949e-05|4.434e-05|4.946e-05,0.1296|0.09328|0.2077|0.1749|0.1561,67.75|59.87|214.5|201.9|190.7
1124,5,0.4204,4.204,3994.0,0.001049,0.996692,ANGPTL3 CCDC122 CNDP1 DBNDD2 ZNF786,negative regulation of lipoprotein lipase activity|negative regulation of phospholipase activity|phospholipid homeostasis|negative regulation of lipase activity|glycerol metabolic process,0.001698|0.002183|0.00412|0.004362|0.005329,1|1|1|1|1,686.5|514.9|257.4|242.3|196.1
1125,5,0.4448,4.448,3917.0,0.001131,0.996692,CNFN GSTA3 SLC39A2 ST8SIA4 VASP,ganglioside biosynthetic process|N-glycan processing|sialylation|glutathione derivative biosynthetic process|glutathione derivative metabolic process,0.00412|0.004845|0.005087|0.005571|0.005571,1|1|1|1|1,257.4|216.8|205.9|187.2|187.2
1126,6,0.4097,6.145,4833.0,0.001267,0.998474,CDHR3 CNGA4 LY86 PCSK1 TEX2 TNRC6C,"positive regulation of lipopolysaccharide-mediated signaling pathway|negative regulation of translation, ncRNA-mediated|miRNA mediated inhibition of translation|regulation of translation, ncRNA-mediated|positive regulation of nuclear-transcribed mRNA poly(A) tail shortening",0.002619|0.004071|0.004071|0.004071|0.004361,1|1|1|1|1,429.1|264|264|264|245.2
1127,6,0.4102,6.153,4875.0,0.001258,0.998474,ATP12A CNKSR1 CNTN5 NEUROG2 NOTCH4 STK19,negative regulation of cell adhesion molecule production|negative regulation of endothelial cell differentiation|regulation of cell adhesion molecule production|negative regulation of cell-cell adhesion mediated by cadherin|miRNA mediated inhibition of translation,0.001746|0.002909|0.0032|0.0032|0.004071,1|1|1|1|1,686.5|381.4|343.2|343.2|264
1128,5,0.421,4.21,3815.0,0.001099,0.996692,CLEC2A CNKSR3 FXR1 TSR3 ZMYM1,enzyme-directed rRNA pseudouridine synthesis|rRNA pseudouridine synthesis|pseudouridine synthesis|natural killer cell mediated cytotoxicity|natural killer cell mediated immunity,0.001698|0.002667|0.004604|0.006054|0.006537,1|1|1|1|1,686.5|411.9|228.8|171.6|158.4
1129,7,0.4045,8.494,5830.0,0.001451,0.9992989999999999,CNN3 FLAD1 LARP6 LRP2 MEGF8 RAB27B SLC5A9,coronary vasculature development|flavin adenine dinucleotide biosynthetic process|FAD biosynthetic process|epiboly involved in gastrulation with mouth forming second|FAD metabolic process,9.729e-05|0.0006794|0.0006794|0.0006794|0.0006794,1|1|1|1|1,136.8|2942|2942|2942|2942
1130,6,0.4241,6.361000000000001,4784.0,0.001325,0.998474,ABCC1 AKR1B10 CNNM1 MXRA7 NSUN6 ZNF746,farnesol catabolic process|farnesol metabolic process|sesquiterpenoid catabolic process|tRNA C5-cytosine methylation|sesquiterpenoid metabolic process,0.0008735|0.0008735|0.0008735|0.0008735|0.001165,1|1|1|1|1,1716|1716|1716|1716|1144
1131,21,0.4056,85.17,16580.0,0.005098,1.0,ASTL C2orf49 CCDC74B CFC1 CFC1B CNNM3 CNNM4 FAHD2A FAHD2B FAM178B IL1F10 IL1RN IL36G LYG1 MGAT4A MRPL30 POTEI SLC9A2 SULT1C2 TRIM43 TUBA3D,inflammatory response to antigenic stimulus|nodal signaling pathway|sulfation|purine ribonucleoside bisphosphate metabolic process|3'-phosphoadenosine 5'-phosphosulfate metabolic process,8.683e-06|9.815e-05|0.0003478|0.0003754|0.0003754,0.137|0.7741|1|1|1,80.24|156|78.01|74.89|74.89
1132,6,0.4111,6.166,4857.0,0.001265,0.998474,CALU CNPPD1 CSGALNACT2 KCNB1 KNOP1 TMEM9B,"dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process|chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process|positive regulation of norepinephrine secretion|regulation of motor neuron apoptotic process|positive regulation of long-term synaptic depression",0.0005824|0.0008735|0.001456|0.001746|0.002037,1|1|1|1|1,3432|1716|858.1|686.5|572.1
1133,6,0.4031,6.047000000000001,4763.0,0.001265,0.998474,BRMS1L CNRIP1 FAM71E1 IGDCC4 OC90 RASSF3,otolith mineralization|otolith development|arachidonic acid secretion|arachidonate transport|icosanoid secretion,0.0008735|0.002619|0.00726|0.00726|0.008128,1|1|1|1|1,1716|429.1|143|143|127.1
1134,6,0.4245,6.367000000000001,5014.0,0.001265,0.998474,CNST DDI1 FOXI2 GRM6 HIST1H4F TOGARAM2,regulation of DNA stability|mitotic nuclear division|negative regulation of megakaryocyte differentiation|positive regulation of Golgi to plasma membrane protein transport|adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway,0.001456|0.001524|0.001746|0.001746|0.002328,1|1|1|1|1,858.1|32.85|686.5|686.5|490.4
1135,7,0.4022,8.446,5460.0,0.0015400000000000001,0.9992989999999999,CIB3 CNTD1 GMIP PALMD S1PR5 ZNF682 ZNF98,sphingosine-1-phosphate receptor signaling pathway|sphingolipid mediated signaling pathway|negative regulation of GTPase activity|reciprocal meiotic recombination|reciprocal homologous recombination,0.005086|0.005425|0.01586|0.01921|0.01921,1|1|1|1|1,210.2|196.1|63.96|52.54|52.54
1136,6,0.4362,6.542999999999999,4949.0,0.001317,0.998474,CD164L2 CNTF HOMER3 MBP SIGLEC15 TBC1D9,positive regulation of metalloendopeptidase activity|regulation of retinal cell programmed cell death|ciliary neurotrophic factor-mediated signaling pathway|regulation of metalloendopeptidase activity|positive regulation of metallopeptidase activity,0.001019|0.001358|0.002037|0.002376|0.002376,1|1|1|1|1,1471|980.7|588.4|490.4|490.4
1137,12,0.4008,26.45,9356.0,0.0028120000000000003,0.999986,CDK18 CHIT1 CNTN2 HHAT NFASC REN RGS18 RGS2 RGS21 TMEM206 TMEM81 TROVE2,regulation of G protein-coupled receptor signaling pathway|regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway|establishment of protein localization to juxtaparanode region of axon|negative regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process|regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process,5.859e-05|0.001067|0.001067|0.001067|0.001067,0.9242|1|1|1|1,38.47|1872|1872|1872|1872
1138,6,0.4521,6.781000000000001,4943.0,0.001367,0.998474,B3GALT4 CNTN4 GPR31 LEPROTL1 NECAP1 ZFPL1,negative regulation of protein localization to cell surface|ganglioside biosynthetic process|neuron cell-cell adhesion|late endosome to vacuole transport via multivesicular body sorting pathway|dendrite self-avoidance,0.004071|0.004942|0.005232|0.005232|0.005232,1|1|1|1|1,264|214.5|201.9|201.9|201.9
1139,6,0.4025,6.037999999999999,4935.0,0.001219,0.998474,ACOX2 AXDND1 COA1 PROK2 SLC12A3 TSN,positive regulation of response to oxidative stress|chemical homeostasis|production of siRNA involved in RNA interference|RNA interference|fatty acid beta-oxidation using acyl-CoA oxidase,0.002328|0.002882|0.0032|0.004361|0.004651,1|1|1|1|1,490.4|9.161|343.2|245.2|228.8
1140,13,0.4063,31.69,8796.0,0.00358,0.999993,C12orf45 C16orf72 C1D DDX21 HSPA14 NCL NOLC1 PINX1 RPF1 TENT4B ZCCHC7 ZNHIT3 ZNHIT6,rRNA processing|rRNA metabolic process|ribosome biogenesis|ncRNA processing|ribonucleoprotein complex biogenesis,8.659e-12|1.161e-11|5.795e-11|4.486e-10|7.944e-10,1.366e-07|9.158e-08|3.047e-07|1.769e-06|2.506e-06,39.61|38.14|31.02|23.84|22.15
1141,5,0.4401,4.401,4061.0,0.00108,0.996692,COL10A1 PROKR2 RFPL1 SRPK2 UBXN11,positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis|nuclear speck organization|regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis|R-loop disassembly|negative regulation of cell division,0.000728|0.001213|0.001456|0.001456|0.00412,1|1|1|1|1,2060|1030|823.8|823.8|257.4
1142,5,0.4257,4.257,4104.0,0.001034,0.996692,COL11A1 LIMK1 LRRC6 SEMA3D SUMO3,regulation of axon extension|regulation of extent of cell growth|regulation of axonogenesis|regulation of cell size|tendon development,0.0002219|0.0002847|0.0005904|0.0007712|0.001698,1|1|1|1|1,85.81|75.58|52.14|45.51|686.5
1143,5,0.4141,4.141,3723.0,0.001108,0.996692,COL11A2 EXOC8 LRRC57 OR11L1 SEMA4D,positive regulation of inhibitory synapse assembly|semaphorin-plexin signaling pathway involved in bone trabecula morphogenesis|negative regulation of alkaline phosphatase activity|regulation of inhibitory synapse assembly|soft palate development,0.000728|0.000728|0.0009706|0.001213|0.001456,1|1|1|1|1,2060|2060|1373|1030|823.8
1144,7,0.4209,8.838,5825.0,0.001511,0.9992989999999999,ANXA4 C17orf47 COL15A1 CTNNBIP1 DLL4 KCNA2 RCAN3,epithelium development|endothelium development|Notch signaling pathway|branching morphogenesis of an epithelial tube|tube morphogenesis,0.0002493|0.0004631|0.0006932|0.0008127|0.0009861,1|1|1|1|1,10.73|61.29|49.87|45.97|13.68
1145,6,0.4186,6.279,4771.0,0.0013109999999999999,0.998474,APLNR COL1A1 DNAJB13 PUM3 SAMD14 SLC25A31,cellular response to fluoride|positive regulation of inhibitory G protein-coupled receptor phosphorylation|regulation of inhibitory G protein-coupled receptor phosphorylation|cellular response to vitamin E|apelin receptor signaling pathway,0.0005824|0.0005824|0.0005824|0.0008735|0.001165,1|1|1|1|1,3432|3432|3432|1716|1144
1146,6,0.4082,6.122999999999999,4914.0,0.001241,0.998474,BMP1 CIZ1 COL1A2 IL1F10 MLYCD SLC37A2,collagen fibril organization|malonyl-CoA catabolic process|protein heterotrimerization|positive regulation of DNA-dependent DNA replication initiation|malonyl-CoA metabolic process,0.0003809|0.0005824|0.0005824|0.0008735|0.001165,1|1|1|1|1,66.65|3432|3432|1716|1144
1147,5,0.4188,4.188,4027.0,0.001036,0.996692,ANKRD30B COL25A1 FNDC7 GLP2R HSPA4L,cellular response to glucagon stimulus|response to glucagon|collagen fibril organization|response to unfolded protein|response to topologically incorrect protein,0.00702|0.009672|0.02499|0.04012|0.04504,1|1|1|1|1,147.1|105.6|39.99|24.66|21.91
